"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.554213631E1,-1.012024879E-1,-2.122486085E-1,1.666593552E-2,2.357311366E-1
1.554708464E1,-2.681913376E-1,2.554319501E-1,3.989582062E-1,5.443709443E-1
1.555203485E1,9.534196854E-1,-4.567792416E-1,-9.953675270E-1,1.452037495E0
1.555698902E1,2.840914726E-1,1.684261113E-1,5.994367599E-1,6.843973619E-1
1.556194818E1,-1.379299164E-1,-1.005252242E0,2.686672211E-1,1.049637465E0
1.556691235E1,-9.747352600E-1,2.301172912E-2,6.410288811E-1,1.166857486E0
1.557188219E1,3.998432159E-1,-7.361716032E-1,-8.815026283E-1,1.216088036E0
1.557685672E1,-4.865293503E-1,-1.272857189E-1,2.059845924E-1,5.434538759E-1
1.558183391E1,-2.357387543E-2,-4.153060913E-1,-9.648895264E-2,4.270187292E-1
1.558680907E1,-4.729065895E-1,-1.270027906E-1,-2.213454247E-1,5.373677960E-1
1.559178448E1,-3.189620972E-1,-4.270004630E-1,-1.546822071E0,1.636069905E0
1.559673188E1,-8.562307358E-1,-7.961882651E-2,5.925955772E-1,1.044336990E0
1.560168355E1,-6.854519844E-1,-9.964402020E-2,-2.979822159E-1,7.540336562E-1
1.560663928E1,2.095737457E-1,-6.463587284E-1,-1.538763046E-1,6.966912356E-1
1.561159803E1,5.448880196E-1,-5.391370654E-1,-5.588159561E-1,9.486026576E-1
1.561656042E1,6.036338806E-1,-5.345518589E-1,-9.122943878E-1,1.217538748E0
1.562152678E1,2.397236824E-1,-5.068758726E-1,1.532768250E0,1.632105726E0
1.562650339E1,8.492221832E-1,1.898403168E-1,8.853054047E-2,8.746744074E-1
1.563148204E1,4.145193100E-1,-5.025256872E-1,-2.822318077E-1,7.099388128E-1
1.563646193E1,-2.427000999E-1,8.682364821E-1,-8.004522324E-2,9.050663872E-1
1.564143063E1,3.396139145E-1,-5.854976177E-1,3.642678261E-1,7.686586501E-1
1.564637865E1,-2.438735962E-2,1.469798684E-1,-6.387453079E-1,6.558912970E-1
1.565132870E1,-5.640907288E-1,-6.454744339E-1,-6.733560562E-2,8.598660819E-1
1.565628297E1,-1.157325268E0,-2.714308202E-1,-3.990688324E-1,1.253926792E0
1.566124068E1,-3.207178116E-1,-8.744073510E-1,-8.538961411E-2,9.352751020E-1
1.566620251E1,-7.727041245E-1,-3.518128395E-1,-3.099246025E-1,9.038236538E-1
1.567117120E1,-1.229306698E0,-1.433089375E-1,-7.274856567E-1,1.435607115E0
1.567614141E1,-5.066924095E-1,-2.655243278E-1,3.106031418E-1,6.509336972E-1
1.568111355E1,-7.289357185E-1,-1.577514857E-1,9.973111153E-1,1.245336209E0
1.568608672E1,-6.550559998E-1,-2.650752068E-1,-5.815076828E-1,9.151581356E-1
1.569106131E1,-2.505474091E-1,-3.651604652E-1,-1.147016048E0,1.229537305E0
1.569602490E1,-4.800128937E-2,-9.058701992E-1,-1.375112534E-1,9.175043795E-1
1.570098907E1,-2.418441772E-1,-3.928281665E-1,3.987112045E-1,6.097320715E-1
1.570595464E1,-1.944613457E-1,-5.905429125E-1,-8.651256561E-2,6.277265093E-1
1.571092245E1,7.457213402E-1,3.028528690E-1,-5.118842125E-1,9.538582832E-1
1.571589120E1,2.187614441E-1,-3.479400873E-1,8.066334724E-1,9.053046077E-1
1.572086146E1,-2.489070892E-1,9.019395113E-1,-6.287989616E-1,1.127314399E0
1.572583120E1,2.850527763E-1,-1.849794984E-1,1.948599815E-1,3.917178992E-1
1.573080099E1,-7.059264183E-1,-1.938269883E-1,-4.631381035E-1,8.662551081E-1
1.573575776E1,-8.482065201E-1,-9.591047764E-1,4.030485153E-1,1.342305620E0
1.574070704E1,-9.177403450E-1,-5.433716774E-1,4.231829643E-1,1.147424918E0
1.574565813E1,-5.029201508E-3,-6.138325334E-1,-1.658289909E0,1.768259341E0
1.575061323E1,1.432385445E-1,-3.473336101E-1,-8.905296326E-1,9.665407098E-1
1.575557152E1,-6.466050148E-1,-3.308304846E-1,-7.313532829E-1,1.030739773E0
1.576053355E1,-7.976841927E-1,6.172280759E-2,3.117074966E-1,8.586450603E-1
1.576549995E1,-1.221980572E0,-8.310779929E-3,-1.248755932E0,1.747196888E0
1.577047079E1,-7.032375336E-1,-2.318934500E-1,1.996908188E-1,7.669380835E-1
1.577544485E1,-2.344989777E-1,-8.137853146E-1,1.172065735E-2,8.469791512E-1
1.578042448E1,-7.328715324E-1,-1.304284334E0,8.569464684E-1,1.724127477E0
1.578540428E1,-1.646199226E-1,-1.451884151E0,1.903372288E0,2.399561079E0
1.579037803E1,3.781433105E-1,-1.138949633E0,1.128879547E0,1.647594507E0
1.579533516E1,1.298439980E0,-2.835015655E-1,-8.554902077E-1,1.580564144E0
1.580029376E1,1.731745720E0,3.936442137E-1,2.160549164E-3,1.775923330E0
1.580525360E1,1.680316448E0,1.493976712E-1,9.101128578E-1,1.916791184E0
1.581021584E1,1.063863754E0,2.978930473E-1,-2.065443993E-1,1.123924795E0
1.581517969E1,4.188165665E-1,-2.002342939E-1,8.669376373E-3,4.643018920E-1
1.582014073E1,2.256402969E-1,-1.072892547E0,4.139971733E-1,1.171923897E0
1.582510276E1,-3.879737854E-1,-1.449357867E0,-2.343626022E-1,1.518580823E0
1.583006678E1,-2.527379990E-2,-1.399001598E0,-8.859667778E-1,1.656134466E0
1.583503136E1,5.158901215E-2,-1.473460674E0,3.248863220E-1,1.509734714E0
1.583999678E1,5.092806816E-1,-8.323958516E-2,4.766535759E-1,7.024914751E-1
1.584496396E1,8.662238121E-1,-4.478741288E-1,-1.377220154E-1,9.848361698E-1
1.584992995E1,1.367239952E-1,-5.410642922E-2,-9.286198616E-1,9.401892384E-1
1.585489698E1,9.902920723E-1,-1.844971776E0,4.218683243E-1,2.136017820E0
1.585986480E1,-1.240553856E-1,-1.047479987E0,-5.234494209E-1,1.177541234E0
1.586483443E1,8.656320572E-1,-2.164176464E0,9.086031914E-1,2.501707094E0
1.586980360E1,1.151333809E0,-9.659875631E-1,-1.087430954E0,1.855049215E0
1.587475214E1,1.879158497E0,-1.336230755E0,-1.193658352E0,2.596453263E0
1.587970282E1,2.202491760E-1,-2.914031148E-1,1.860773087E0,1.896286359E0
1.588465777E1,2.357506752E-1,-1.252824426E0,9.601292610E-1,1.595930957E0
1.588961615E1,9.213576317E-1,-1.779331565E-1,-4.157996178E-1,1.026376839E0
1.589457849E1,1.017109394E0,-9.870833158E-1,-1.105725288E0,1.797629941E0
1.589954573E1,-3.266410828E-1,-1.394158363E0,1.615778446E0,2.158960844E0
1.590451573E1,-3.561105728E-1,-1.854446769E0,-5.977978706E-1,1.980694285E0
1.590948777E1,4.154958725E-1,-1.501392722E0,4.801893234E-2,1.558564321E0
1.591446204E1,1.475761890E0,-1.529474258E0,5.406332016E-2,2.126049742E0
1.591943860E1,6.854796410E-1,-2.938591838E-1,1.251370430E0,1.456764741E0
1.592441542E1,9.092063904E-1,-6.436083317E-1,8.171997070E-1,1.381558289E0
1.592938751E1,1.050877571E0,-2.102303356E-1,-4.389052391E-1,1.158092515E0
1.593434469E1,4.836769104E-1,-1.044079781E0,4.358005524E-2,1.151496923E0
1.593930344E1,-4.209432602E-1,-4.531208873E-1,1.282455921E0,1.423799479E0
1.594426355E1,3.199086189E-1,-1.343561292E0,2.944421768E-1,1.412159575E0
1.594922589E1,4.498853683E-1,-7.447816133E-1,-6.494340897E-1,1.085753717E0
1.595418907E1,-3.606743813E-1,-1.215173364E0,5.176267624E-1,1.369185809E0
1.595915459E1,-1.086424828E0,-1.171317846E-1,8.080539703E-1,1.359040095E0
1.596412219E1,-6.083841324E-1,-3.312899172E-1,-8.247766495E-1,1.077098316E0
1.596909152E1,-7.988243103E-1,1.835381091E-1,-4.459724426E-1,9.331119632E-1
1.597406188E1,-1.172192574E0,-1.208039820E-1,9.909324646E-1,1.539667555E0
1.597901495E1,-1.445084095E0,-3.978042305E-1,7.141432762E-1,1.660276142E0
1.598396954E1,-5.599775314E-1,-3.869824111E-1,-1.990285873E0,2.103465731E0
1.598892777E1,-5.168371201E-1,-5.134193301E-1,-1.432504654E0,1.607105971E0
1.599388907E1,-1.654157162E0,-5.210029483E-1,8.477239609E-1,1.930366779E0
1.599885256E1,-1.499012470E0,-4.457437992E-1,-3.184070587E-1,1.595966471E0
1.600381922E1,-5.150141716E-1,-7.870308161E-1,-7.309703827E-1,1.191207288E0
1.600878948E1,-3.300085068E-1,-2.505731583E-1,-3.982019424E-1,5.746801799E-1
1.601376209E1,-6.308751106E-1,-4.678053856E-1,-8.261013031E-2,7.897276224E-1
1.601873558E1,4.621868134E-1,-3.240927756E-1,2.819504738E-1,6.309903702E-1
1.602370980E1,1.098250866E0,-7.112386227E-1,-5.757088661E-1,1.429495030E0
1.602868094E1,-5.438094139E-1,-9.439028800E-2,1.344945908E0,1.453794242E0
1.603365235E1,-6.076097488E-1,4.094958305E-3,-9.369034767E-1,1.116689079E0
1.603861876E1,6.358799934E-1,1.254931092E-1,-1.042272091E0,1.227364248E0
1.604358126E1,1.201057434E-1,4.738363028E-1,-1.607800007E0,1.680466332E0
1.604854422E1,-7.210497856E-1,-1.264148653E-1,5.670313835E-1,9.259687367E-1
1.605350485E1,-1.041789055E0,3.540736437E-1,-5.832195282E-1,1.245326302E0
1.605846584E1,5.929551125E-1,-1.053254366E0,-2.096181870E0,2.419693980E0
1.606342537E1,-9.683594704E-1,5.648590624E-2,-1.349248409E0,1.661740651E0
1.606837469E1,-7.538022995E-1,-8.330849409E-1,-1.380357742E-1,1.131946245E0
1.607332589E1,-1.022329330E0,3.132396936E-1,3.380012512E-2,1.069775123E0
1.607828099E1,4.587497711E-1,-4.004858434E-1,-1.541519165E0,1.657444298E0
1.608324079E1,7.320404053E-3,2.678987682E-1,1.143312454E-1,2.913674175E-1
1.608820433E1,-1.755661964E-1,-4.772032797E-1,-1.104737759E0,1.216138140E0
1.609317224E1,-5.249147415E-1,2.233072817E-1,-3.614068031E-1,6.752899416E-1
1.609814240E1,6.503906250E-1,-1.015299559E0,2.611112595E-1,1.233701848E0
1.610311428E1,5.544614792E-2,-9.961805344E-1,8.861365318E-1,1.334424177E0
1.610808818E1,-6.495013237E-1,-7.401831746E-1,3.341178894E-1,1.039883583E0
1.611305615E1,1.373169899E0,-1.063175917E0,4.631071091E-1,1.797333246E0
1.611802417E1,5.536003113E-1,-8.235576153E-1,-7.408790588E-1,1.238395022E0
1.612299282E1,-7.190418243E-1,-2.073439062E-1,1.402604580E0,1.589752260E0
1.612796292E1,-1.717004776E-1,-4.326527715E-1,1.623179436E0,1.688603256E0
1.613292349E1,7.418255806E-1,3.133291602E-1,-1.133773327E0,1.390655353E0
1.613788605E1,2.212553024E-1,3.556108475E-2,7.534136772E-1,7.860347757E-1
1.614284995E1,-4.268522263E-1,4.122935236E-2,6.589756012E-1,7.862261287E-1
1.614781599E1,-1.249294281E-1,-5.564329028E-1,9.457716942E-1,1.104404380E0
1.615274860E1,4.853978157E-1,-5.287780166E-1,7.965993881E-1,1.072281593E0
1.615768902E1,-9.170861244E-1,2.621470094E-1,1.078228951E0,1.439564408E0
1.616263823E1,-8.127098083E-1,6.174001098E-2,8.783388138E-1,1.198243770E0
1.616759797E1,-5.620765686E-2,-5.278756618E-1,2.084841728E-1,5.703311892E-1
1.617256693E1,-7.311778069E-1,-9.594609737E-1,5.555148125E-1,1.328074942E0
1.617754209E1,-4.044013023E-1,-1.396920562E0,1.427978039E0,2.038148363E0
1.618252214E1,4.831104279E-1,-9.575511813E-1,-8.406314850E-1,1.362703652E0
1.618750589E1,8.798279762E-1,-9.165179729E-1,-1.126914501E0,1.698245788E0
1.619249245E1,6.674571037E-1,-6.274159551E-1,1.437160015E0,1.704282452E0
1.619747214E1,9.606218338E-2,-6.389275193E-1,5.347852707E-1,8.387202178E-1
1.620244526E1,6.894483566E-1,5.002065003E-2,8.401150703E-1,1.087949646E0
1.620738709E1,9.055604935E-1,-2.063984126E-1,4.093093872E-1,1.014975018E0
1.621233162E1,1.529722214E-1,-3.357140422E-1,1.363043785E-1,3.932979815E-1
1.621728089E1,1.025543213E-1,-3.384785652E-1,4.829969406E-1,5.986411050E-1
1.622223777E1,8.208727837E-1,-7.136402726E-1,-3.433437347E-1,1.140613644E0
1.622720214E1,1.690130234E-1,-8.806256056E-1,-8.954977989E-1,1.267273912E0
1.623217323E1,-1.392812729E-1,-2.584425807E-1,1.645660400E-2,2.940453372E-1
1.623714870E1,6.107463837E-1,-3.630360365E-1,-4.005455971E-1,8.156243524E-1
1.624212803E1,1.586723328E-1,-4.149000645E-1,-1.879120827E0,1.930910162E0
1.624710849E1,1.077029705E0,-5.542057753E-1,6.804199219E-1,1.389283375E0
1.625206740E1,4.116196632E-1,-1.063074112E0,6.812133789E-1,1.328009406E0
1.625702709E1,1.311049461E-1,-2.192242444E-1,-8.788976669E-1,9.152643799E-1
1.626198766E1,5.155968666E-1,-9.848603606E-1,-1.358047009E0,1.755016164E0
1.626695245E1,2.675004005E-1,-5.496180058E-1,6.276898384E-1,8.761455072E-1
1.627192068E1,-3.796672821E-2,-1.283651590E0,1.908450603E0,2.300301412E0
1.627688954E1,4.564189911E-1,-5.091523528E-1,-6.666021347E-1,9.549412651E-1
1.628186105E1,6.981983185E-1,-9.557257295E-1,-1.527387142E0,1.932305370E0
1.628682042E1,-3.301763535E-1,-2.547145784E-1,3.390650749E-1,5.374579666E-1
1.629178287E1,9.275913239E-2,-9.385854006E-1,2.069569111E0,2.274348943E0
1.629674724E1,2.063279152E-1,-2.334216088E-1,2.195668221E-1,3.811383547E-1
1.630171188E1,1.133108139E0,-1.058136463E0,-6.452450752E-1,1.679264135E0
1.630667719E1,-9.093666077E-2,-2.224169374E-1,6.595292091E-1,7.019384218E-1
1.631164355E1,6.108641624E-1,-6.448070407E-1,7.565240860E-1,1.166730405E0
1.631661105E1,-2.276182175E-2,-3.637198210E-1,2.714476585E-1,4.544161529E-1
1.632157969E1,7.685909271E-1,-1.075751424E0,7.934103012E-1,1.541905654E0
1.632654995E1,-6.909332275E-1,-4.398331642E-1,9.163494110E-1,1.229039536E0
1.633150157E1,3.609328270E-1,-4.237650633E-1,-4.320354462E-1,7.046303720E-1
1.633645360E1,3.237133026E-1,6.303486228E-2,3.184576035E-1,4.584527689E-1
1.634140974E1,1.176613331E0,-8.476018906E-1,4.411125183E-1,1.515726937E0
1.634637141E1,-5.055475235E-2,-6.185233593E-1,1.329117298E0,1.466860498E0
1.635133459E1,-1.322889328E-1,-9.011633396E-1,-1.379780769E-1,9.212131546E-1
1.635630214E1,-3.061475754E-1,-6.140688062E-2,-1.456233025E0,1.489332658E0
1.636127480E1,6.375298500E-1,-8.315123916E-1,8.654971123E-1,1.359022597E0
1.636625188E1,-1.073026657E-2,-1.304303557E-1,1.215613842E0,1.222638225E0
1.637123032E1,-5.318155289E-1,-9.114296436E-1,6.734256744E-1,1.251812243E0
1.637620079E1,1.891646385E-1,-2.126625180E-2,-1.308960915E-1,2.310179662E-1
1.638114714E1,1.769971848E-2,-5.081994534E-1,-8.354997635E-2,5.153256863E-1
1.638609568E1,-6.247034073E-1,6.801730394E-1,-2.135128975E-1,9.478805136E-1
1.639104829E1,-5.313944817E-1,-5.185448527E-1,7.208156586E-1,1.034815961E0
1.639600886E1,-5.685386658E-1,2.319878042E-1,-2.466263771E-1,6.617243578E-1
1.640097344E1,-7.293729782E-1,-1.888355613E-1,-1.098869801E0,1.332350798E0
1.640594011E1,-1.621318817E0,5.579721928E-2,-1.462960720E0,2.184500425E0
1.641091172E1,-7.002615929E-1,-5.640506744E-1,-9.949941635E-1,1.341093899E0
1.641588735E1,-9.221935272E-1,-2.858519852E-1,-9.192066193E-1,1.333076542E0
1.642086615E1,-3.781318665E-1,-6.733620167E-1,-1.585344791E0,1.763439316E0
1.642583042E1,-5.466642380E-1,-4.150697589E-2,-1.426548958E0,1.528269134E0
1.643077943E1,-4.159069061E-1,-1.789112687E-1,-1.193828583E0,1.276798528E0
1.643573365E1,-4.072761536E-2,-2.134786546E-1,-3.448271751E-1,4.075998716E-1
1.644069412E1,2.726554871E-2,-5.277161002E-1,-1.661825180E-1,5.539353048E-1
1.644566063E1,1.636109352E-1,-3.243612945E-1,-8.406925201E-1,9.158289693E-1
1.645063131E1,3.201050758E-1,-5.164226294E-1,-7.143511772E-1,9.377937919E-1
1.645560599E1,9.529328346E-1,-9.357999563E-1,-1.149911880E-1,1.340531805E0
1.646058209E1,3.642516136E-1,-2.562842071E-1,-7.074689865E-2,4.509611474E-1
1.646554073E1,2.042865753E-2,-2.281720936E-1,-6.128177643E-1,6.542365372E-1
1.647050287E1,-1.190476418E-1,1.056853533E-1,1.585593224E-1,2.246837636E-1
1.647546750E1,1.001215935E0,-6.705385447E-1,-6.710338593E-2,1.206879510E0
1.648043553E1,1.987543106E-1,-4.048836827E-1,-1.182283401E0,1.265396426E0
1.648540547E1,-4.906325340E-1,-3.700775206E-1,-8.583159447E-1,1.055643839E0
1.649037058E1,-1.396312714E-1,-7.344281673E-1,-4.064493179E-1,8.509304748E-1
1.649533589E1,2.398328781E-1,-7.826112509E-1,-7.090187073E-1,1.082916297E0
1.650030209E1,-2.347712517E-1,-2.568976879E-1,-2.390956879E-1,4.222330051E-1
1.650526985E1,-6.161618233E-1,-8.574093878E-2,-4.866509438E-1,7.898329204E-1
1.651023131E1,-4.094176292E-1,-2.248570323E-2,-1.161052227E0,1.231328825E0
1.651518407E1,4.203181267E-1,1.406809688E-1,-1.491594315E0,1.556056574E0
1.652014068E1,-1.044460297E0,-2.589178085E-1,-7.605981827E-1,1.317742516E0
1.652510131E1,-2.743301392E-1,-9.234688878E-1,-3.707866669E-1,1.032247337E0
1.653006438E1,8.318271637E-1,-2.153412342E0,-8.111906052E-1,2.446865616E0
1.653503026E1,2.639880180E-1,-2.518917561E0,6.696224213E-2,2.533598092E0
1.653999761E1,-9.523797035E-1,-7.757903934E-1,6.316952705E-1,1.381273597E0
1.654496891E1,1.300308704E0,-7.660301924E-1,9.967164993E-1,1.808604092E0
1.654994209E1,2.371212006E0,2.891094685E-1,-7.964420319E-2,2.390099132E0
1.655491610E1,1.756275177E0,1.343465447E-1,1.366695404E0,2.229441145E0
1.655989344E1,-4.344053268E-1,6.217391491E-1,1.584293842E0,1.756489265E0
1.656485620E1,1.118018627E0,-1.255287379E-1,-3.306431770E-1,1.172624418E0
1.656980495E1,8.065309525E-1,-6.039178371E-1,-7.715940475E-1,1.269080890E0
1.657475553E1,4.133648872E-1,-2.079857826E0,1.365040779E0,2.521907103E0
1.657970990E1,-9.440903664E-1,-1.337567091E0,1.471502781E0,2.201297976E0
1.658466948E1,-3.867897987E-1,-9.119398594E-1,-7.513079643E-1,1.243263573E0
1.658963308E1,-6.441402435E-2,7.899923325E-1,-3.835296631E-1,8.805294171E-1
1.659460250E1,-6.555161476E-1,7.832840681E-1,1.480413914E0,1.798571852E0
1.659957652E1,-9.279117584E-1,3.686665297E-1,9.528045654E-1,1.380134697E0
1.660455292E1,-1.539018631E0,-4.432615042E-1,-1.132513046E0,1.961541462E0
1.660953079E1,1.916031837E-1,-8.237140179E-1,-5.154805183E-1,9.904224998E-1
1.661449183E1,-2.304553986E-1,-1.239601612E0,-4.259634018E-1,1.330851858E0
1.661945532E1,6.774950027E-2,-7.912939191E-1,4.438815117E-1,9.098169363E-1
1.662442037E1,7.872881889E-1,-1.055733442E0,-5.106410980E-1,1.412497832E0
1.662938756E1,3.716254234E-1,-4.828781486E-1,-1.236907005E0,1.378845786E0
1.663435553E1,-3.127784729E-1,2.701660097E-1,1.215978622E0,1.284299052E0
1.663930985E1,9.254217148E-2,2.554066777E-1,7.447967529E-1,7.927917934E-1
1.664426563E1,4.712390900E-1,3.443445265E-2,1.223757744E0,1.311806017E0
1.664922417E1,1.264424324E-1,-1.452139914E-1,4.562478065E-1,4.952139467E-1
1.665418657E1,1.481246948E-1,-7.220020294E-1,8.189444542E-1,1.101770337E0
1.665915256E1,4.219756126E-1,-7.472026348E-1,-6.688551903E-1,1.087999293E0
1.666412303E1,6.564235687E-2,-8.302007914E-1,-6.975593567E-1,1.086338497E0
1.666909563E1,-2.665791512E-1,-4.013125896E-1,2.884931564E-1,5.615554645E-1
1.667407042E1,2.041578293E-2,-1.326019913E-1,8.753299713E-3,1.344496655E-1
1.667904485E1,1.541256905E-1,-4.880705476E-2,6.765379906E-1,6.955864502E-1
1.668401782E1,8.632698059E-1,-2.423083633E-1,-4.975080490E-1,1.025408387E0
1.668896224E1,-4.677491188E-1,-1.514346004E-1,6.259918213E-2,4.956211597E-1
1.669391058E1,1.995725632E-1,-5.101596117E-1,7.979474068E-1,9.678905420E-1
1.669886339E1,-2.210998535E-2,-5.524970889E-1,2.363362312E-1,6.013291103E-1
1.670381980E1,4.863891602E-1,-4.392957687E-1,-2.099747658E-1,6.882184172E-1
1.670878053E1,-2.014298439E-1,-6.037895679E-1,6.809878349E-1,9.321374661E-1
1.671374459E1,-4.896664619E-1,-1.984694600E-1,1.363573074E-1,5.456708585E-1
1.671871443E1,-1.670312881E-1,-8.808842301E-2,3.431196213E-1,3.916504768E-1
1.672368844E1,-1.369843483E-1,-5.681917071E-2,-2.849864960E-1,3.212638055E-1
1.672866917E1,-2.398591042E-1,-7.504677773E-1,2.897772789E-1,8.394671798E-1
1.673365047E1,-6.281437874E-1,-1.659446359E-1,9.844541550E-1,1.179513554E0
1.673860021E1,-3.229656219E-1,-1.869438589E-1,6.199359894E-2,3.782829703E-1
1.674355323E1,-1.446456909E-1,-7.175627351E-2,-7.305231094E-1,7.481546311E-1
1.674851183E1,1.134228706E-1,-3.538683951E-1,1.035914421E-1,3.857703663E-1
1.675347537E1,1.406064034E-1,-4.009199440E-1,8.061685562E-1,9.112709275E-1
1.675844297E1,-3.474135399E-1,-3.996868730E-1,-7.137713432E-1,8.887717899E-1
1.676341516E1,-3.861827850E-1,-3.246565461E-1,-4.724831581E-1,6.912158499E-1
1.676838933E1,-8.762979507E-2,-4.674687982E-1,5.939903259E-1,7.609405795E-1
1.677336547E1,-1.298727989E-1,-1.457304657E-1,-2.789020538E-3,1.952231829E-1
1.677833829E1,-3.604397774E-1,-5.182912350E-1,4.387407303E-1,7.687887003E-1
1.678331105E1,-1.616172791E-1,-5.507087708E-2,-4.796919823E-1,5.091731967E-1
1.678825422E1,-3.776164055E-1,-2.742879987E-1,-4.588394165E-1,6.544934423E-1
1.679320162E1,-4.740176201E-1,-1.442614496E-1,2.776889801E-1,5.679922884E-1
1.679815474E1,-2.313094139E-1,-3.080799580E-1,1.577296257E-1,4.162882899E-1
1.680311433E1,1.258573532E-1,-1.022212386E0,-2.466998100E-1,1.059065169E0
1.680807912E1,5.969810486E-2,-2.761845589E-1,-6.633176804E-1,7.209938414E-1
1.681304933E1,-1.513719559E-1,-8.568193913E-1,9.912977219E-1,1.318986016E0
1.681802313E1,-3.431658745E-1,-9.627434611E-2,-3.819069862E-1,5.223834925E-1
1.682299756E1,5.847787857E-2,-5.621862411E-1,-1.197357178E-1,5.777626452E-1
1.682797204E1,-1.445589066E-1,-1.134329736E-1,2.645206451E-2,1.856448994E-1
1.683294068E1,-2.353620529E-2,-5.120501518E-1,-4.099216461E-1,6.563421874E-1
1.683791209E1,-7.826342583E-1,1.063485146E-1,4.982404709E-1,9.338468587E-1
1.684287870E1,2.281785011E-1,-4.885317385E-1,-2.078156471E-1,5.778546799E-1
1.684784568E1,1.883130074E-1,-4.943303764E-1,-8.207831383E-1,9.764779925E-1
1.685280735E1,8.067655563E-2,-5.199048519E-1,-1.844882965E-3,5.261303691E-1
1.685777047E1,-2.529897690E-1,-4.397541583E-1,5.186004639E-1,7.254887897E-1
1.686273412E1,2.240619659E-1,-2.134764791E-1,-9.990601540E-1,1.045895388E0
1.686769917E1,2.674326897E-1,-2.034243941E-1,-2.903509140E-1,4.440781248E-1
1.687266443E1,3.316669464E-1,-1.094866097E-1,6.239924431E-1,7.150921969E-1
1.687761537E1,1.313443184E-1,-4.698399305E-1,4.577636719E-4,4.878535639E-1
1.688256808E1,5.012040138E-1,-6.624234319E-1,-9.722523689E-1,1.278782599E0
1.688752407E1,4.936232567E-1,-7.261880636E-1,-1.985416412E-1,9.002398606E-1
1.689248542E1,3.300533295E-1,-5.050696135E-1,8.195924759E-2,6.088906577E-1
1.689745063E1,1.753716469E-1,-2.891413569E-1,1.024203300E-1,3.533381706E-1
1.690241881E1,1.259695530E0,-6.451222897E-1,-1.032092571E0,1.751636570E0
1.690738995E1,8.739285469E-1,-1.384352803E0,3.986315727E-1,1.684960213E0
1.691236318E1,-1.829214096E-1,-5.867162943E-1,1.375062466E0,1.506151731E0
1.691733834E1,9.534416199E-1,-1.026046515E0,2.617874146E-1,1.424905268E0
1.692231250E1,1.524531841E0,-5.085412860E-1,-1.133399487E0,1.966572137E0
1.692726099E1,1.689178467E0,-1.050017953E0,8.638486862E-1,2.168431725E0
1.693221198E1,-1.580820084E-1,-4.424823821E-1,2.801289082E0,2.840422697E0
1.693716672E1,9.938187599E-1,-3.731868565E-1,3.646192551E-1,1.122448822E0
1.694213162E1,1.905863762E0,2.362268865E-1,-2.012637138E0,2.781874920E0
1.694710032E1,1.487516880E0,-4.650062919E-1,-3.340902328E-1,1.593911416E0
1.695207318E1,2.975564003E-1,-1.589440107E-1,3.236962318E0,3.254493518E0
1.695704797E1,2.437529564E-1,-3.535754681E-1,5.961656570E-2,4.335726586E-1
1.696201391E1,1.177643299E0,-1.154423237E0,-9.725341797E-1,1.914512857E0
1.696698000E1,6.402993202E-1,-8.384108543E-1,1.092801094E-1,1.060593288E0
1.697194672E1,-8.382797241E-4,-1.015321493E0,2.545880795E0,2.740873484E0
1.697691844E1,-1.252102852E-1,-5.068587065E-1,3.157277107E-1,6.101371577E-1
1.698188855E1,1.144461155E0,-4.136138856E-1,-1.298616409E0,1.779683219E0
1.698683829E1,1.045319080E0,-5.779120922E-1,9.315466881E-1,1.514745391E0
1.699178980E1,4.988365173E-1,-1.454920173E-1,7.623624802E-1,9.226062807E-1
1.699674485E1,-3.332662582E-2,-1.150242984E-1,-1.816844940E-2,1.211253308E-1
1.700170469E1,6.414437294E-1,-3.713846207E-2,-1.673954964E0,1.793029432E0
1.700666933E1,1.990389824E-1,-3.667505980E-1,9.656429291E-2,4.283073432E-1
1.701164188E1,4.772467613E-1,-1.406327188E-1,3.487300873E-1,6.075810288E-1
1.701661709E1,-1.110887527E-2,1.125790179E-1,-1.109229565E0,1.114983260E0
1.702159641E1,6.773138046E-2,-2.527524233E-1,-1.144309521E0,1.173846500E0
1.702656876E1,-3.001351357E-1,-1.034748107E-1,-1.730899811E-1,3.615913130E-1
1.703154381E1,3.914451599E-2,-7.021577358E-1,3.799962997E-2,7.042739176E-1
1.703650198E1,-7.037649155E-1,7.334221900E-2,-1.054622650E0,1.269997272E0
1.704146058E1,4.427671432E-2,-7.647279501E-1,-6.888136864E-1,1.030161909E0
1.704642360E1,-2.166929245E-1,-2.788818181E-1,-2.530417442E-1,4.344663581E-1
1.705138719E1,1.588392258E-1,-5.489020944E-1,-5.352511406E-1,7.829541445E-1
1.705635271E1,-2.528586388E-1,-1.392526925E-1,-7.721052170E-1,8.243028992E-1
1.706130464E1,1.327185631E-1,-4.019495249E-1,-8.819208145E-1,9.782443256E-1
1.706625756E1,1.949963570E-1,-1.954337060E-1,-7.597346306E-1,8.083406594E-1
1.707121501E1,3.097076416E-1,-2.567541003E-1,-8.672113419E-1,9.559796037E-1
1.707617808E1,3.264503479E-1,-1.265607923E-1,-5.825114250E-1,6.796374210E-1
