"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.511767199E1,1.021400452E0,1.539814025E-1,3.729057312E-1,1.098192988E0
1.512263512E1,1.271395206E0,1.869977266E-1,3.250273228E0,3.495095131E0
1.512759845E1,6.136655807E-1,2.604683638E-1,1.725349426E-1,6.886200113E-1
1.513256387E1,8.645186424E-1,-7.325755954E-1,-2.469436646E0,2.717016163E0
1.513752845E1,6.551880836E-1,-3.829392195E-1,-7.369837761E-1,1.057855830E0
1.514249470E1,-3.665580750E-1,-1.017760158E0,1.942284584E0,2.223211633E0
1.514746027E1,1.004226685E0,-1.009194016E0,1.739513397E0,2.247854679E0
1.515242814E1,8.014349937E-1,-7.515800595E-1,-2.090011120E0,2.361210943E0
1.515738918E1,7.109746933E-1,-6.568202972E-1,-1.357163906E0,1.666970841E0
1.516235241E1,9.829401970E-1,-2.857182324E-1,2.017317772E0,2.262162092E0
1.516731777E1,1.384149551E0,4.520903826E-1,1.186687946E0,1.878425931E0
1.517228428E1,5.256576538E-1,1.257942796E0,-2.154426098E0,2.549566210E0
1.517725199E1,1.812524796E-1,4.240276217E-1,1.894087791E-1,4.985253965E-1
1.518220949E1,-1.045736313E0,-4.832869768E-1,2.413540840E0,2.674380325E0
1.518717001E1,-1.531923771E0,-1.004385471E0,7.985973358E-2,1.833564341E0
1.519213491E1,-6.499686241E-1,-1.186913252E0,-5.777411461E-1,1.471396314E0
1.519710381E1,-7.707662582E-1,-9.863623381E-1,5.398192406E-1,1.363230024E0
1.520207543E1,-5.940470695E-1,-6.333544254E-1,9.901056290E-1,1.316943015E0
1.520704746E1,-3.086466789E-1,-5.812873244E-1,2.134914875E0,2.234058918E0
1.521202314E1,4.621601105E-2,1.328532249E-1,-1.431932449E-1,2.007241999E-1
1.521698184E1,6.151504517E-1,-1.798654050E-1,-1.097403049E0,1.270848179E0
1.522195163E1,6.136884689E-1,2.714758813E-1,1.986002922E0,2.096311117E0
1.522690970E1,-1.281437874E-1,2.266749442E-1,3.562021255E-1,4.412281890E-1
1.523186814E1,2.140855789E-2,1.478650048E-2,-2.365427017E0,2.365570109E0
1.523682756E1,-3.578128815E-1,7.523591816E-2,-1.296759605E0,1.347321779E0
1.524178861E1,-2.081136227E0,2.443057746E-1,-3.562240601E-1,2.125490270E0
1.524674663E1,-2.511138439E0,6.073875427E-1,-2.219759464E0,3.406180848E0
1.525170834E1,-1.767580509E0,-6.900100708E-1,-1.711036682E0,2.555014928E0
1.525667736E1,-2.155897141E0,-1.045078397E0,3.514051437E-1,2.421480314E0
1.526164934E1,-1.217434883E0,-1.712469935E0,-8.718967438E-2,2.102927249E0
1.526662210E1,-2.533187866E-1,-6.295211911E-1,-4.944567680E-1,8.396158843E-1
1.527159470E1,1.096560955E0,-6.796199679E-1,-1.240512848E0,1.789748964E0
1.527654475E1,1.838624477E0,6.983784437E-1,2.496180534E-1,1.982569442E0
1.528149751E1,1.652965069E0,1.302143335E-1,1.719738483E0,2.388880437E0
1.528645491E1,4.403829575E-2,1.574299574E0,-8.765974045E-1,1.802437663E0
1.529141637E1,1.176525593E0,2.157673836E-1,-1.292781353E0,1.761264222E0
1.529638137E1,-2.657384872E-1,1.190284252E0,-4.773859978E-1,1.309691160E0
1.530134866E1,-2.090865612E0,-7.716884613E-1,-1.355071068E0,2.608340409E0
1.530631798E1,-2.003877640E0,-1.312741041E0,7.008361816E-1,2.495993988E0
1.531128954E1,8.953924179E-1,-2.947454691E0,1.128799915E0,3.280763019E0
1.531626449E1,2.768607140E0,-3.486476898E0,-1.280336380E0,4.632490464E0
1.532123272E1,2.316908836E0,1.588419080E-2,-2.758756399E0,3.602645657E0
1.532620298E1,2.187929630E0,8.823158741E-1,9.278445244E-1,2.535037047E0
1.533117491E1,2.156296253E0,1.424987078E0,4.843385696E0,5.489862176E0
1.533614684E1,1.689845085E0,1.429045439E0,1.143755913E-1,2.216039046E0
1.534110246E1,7.463355064E-1,1.980810523E0,-5.618181229E-1,2.190038041E0
1.534606215E1,-9.244475365E-1,9.696190357E-1,5.079669952E-1,1.432757757E0
1.535101350E1,-2.884960175E-1,4.737502038E-1,2.209913254E0,2.278461278E0
1.535596553E1,-9.327840805E-1,-5.430218577E-1,-1.217479229E0,1.627026291E0
1.536092267E1,-1.315309048E0,-8.573188782E-1,-4.571395874E0,4.833497056E0
1.536588392E1,-2.150588036E0,-6.120728254E-1,-4.293430328E0,4.840785683E0
1.537085105E1,-6.332182884E-1,-3.970033228E-1,-7.826852798E-2,7.514672326E-1
1.537582012E1,-9.837837219E-1,3.939594030E-1,2.077093601E0,2.331813082E0
1.538079137E1,9.651112556E-1,2.020056099E-1,-1.861105442E0,2.106171757E0
1.538576361E1,-7.039608955E-1,8.569759130E-1,-1.518946171E0,1.880735528E0
1.539073647E1,7.376766205E-1,2.271382660E-1,1.077810287E0,1.325682316E0
1.539570777E1,8.619561195E-1,-2.134851962E-1,2.843639851E0,2.979065605E0
1.540068215E1,1.943602562E-1,6.292195618E-2,-1.149026871E0,1.167046628E0
1.540563954E1,-4.596076012E-1,4.403916895E-1,-8.124694824E-1,1.032129181E0
1.541060111E1,4.133911133E-1,-5.481922030E-1,3.311479568E0,3.381908313E0
1.541556334E1,3.364953995E-1,5.069007277E-1,-2.119703293E-1,6.442894708E-1
1.542052762E1,4.370727539E-1,4.297884405E-1,-2.116686344E0,2.203658725E0
1.542549272E1,6.924724579E-2,9.594650269E-1,2.673768997E-1,9.984281273E-1
1.543045887E1,-4.625191689E-1,-4.987164587E-2,1.444525719E0,1.517585488E0
1.543542548E1,-2.241349220E-1,4.350419939E-1,-2.304348946E-1,5.409235069E-1
1.544039460E1,5.732536316E-1,-3.243860602E-1,-2.154151440E0,2.252601711E0
1.544534501E1,-7.901287079E-1,-9.967836738E-2,-8.297848701E-1,1.150122638E0
1.545029960E1,-1.115021706E-1,1.178738475E-2,2.077289104E0,2.080312885E0
1.545525960E1,5.134987831E-1,-3.085857630E-1,1.296891689E0,1.428577694E0
1.546022282E1,4.210233688E-1,2.298659384E-1,-2.479063511E0,2.525045528E0
1.546518980E1,-1.148591042E-1,9.048906714E-2,2.863020897E-1,3.214805929E-1
1.547015746E1,6.705679893E-1,-3.093447089E-1,4.357355118E0,4.419490830E0
1.547512975E1,5.897808075E-2,1.975333691E-1,-6.498241425E-1,6.817398786E-1
1.548009824E1,4.633307457E-1,2.264445126E-1,-3.189938784E0,3.231356053E0
1.548506960E1,7.155036926E-2,-2.073922753E-1,1.149915695E0,1.170656703E0
1.549004100E1,1.524429321E-1,3.503929824E-3,2.046054840E0,2.051728913E0
1.549501668E1,-1.423850060E-1,2.263354808E-1,-8.438396454E-1,8.851929659E-1
1.549997199E1,-2.538952827E-1,1.283832312E0,-9.656310081E-1,1.626386013E0
1.550492960E1,3.852953911E-1,1.735658944E-2,2.985010147E-1,4.877054904E-1
1.550988881E1,4.787740707E-1,1.562322676E-1,1.304650784E0,1.398480175E0
1.551485043E1,4.381656647E-3,-1.806667149E-1,-2.472252846E-1,3.062352072E-1
1.551981246E1,-1.097096920E0,2.141626328E-1,-5.619220734E-1,1.251096999E0
1.552477824E1,7.590351105E-1,-8.675166219E-2,8.855910301E-1,1.169586090E0
1.552974569E1,2.812328339E-1,3.131406009E-1,5.168542862E-1,6.665487949E-1
1.553471626E1,-2.963500023E-1,4.185292423E-1,-1.995204449E0,2.060056029E0
1.553968741E1,8.922958374E-2,5.478317142E-1,-1.339874268E-1,5.709939896E-1
1.554465579E1,8.963298798E-2,7.923692465E-6,1.561885834E0,1.564455634E0
1.554962590E1,-1.790094376E-2,6.007451415E-1,-4.832997322E-1,7.712287598E-1
1.555457730E1,8.079767227E-2,1.005786732E-1,-2.356650829E0,2.360179541E0
1.555953241E1,-4.359264374E-1,8.347421288E-1,2.010908127E-1,9.629453751E-1
1.556448876E1,-4.684667587E-1,4.173234999E-1,6.382188797E-1,8.949543821E-1
1.556944756E1,-4.552154541E-1,7.732002139E-1,-1.861462593E-1,9.163569775E-1
1.557440918E1,3.380537033E-2,5.067384839E-1,-2.360890388E0,2.414897538E0
1.557937434E1,-5.995588303E-1,1.371913254E-1,-9.114418030E-1,1.099553733E0
1.558434277E1,-6.413936615E-1,1.749006212E-1,1.926664829E0,2.038139696E0
1.558931480E1,-3.246831894E-1,1.600404829E-1,3.429555893E-2,3.636046136E-1
1.559428855E1,5.593538284E-1,8.963653445E-1,-1.179397583E0,1.583453882E0
1.559926298E1,2.203178406E-1,1.532650888E-1,-6.530942917E-1,7.060894364E-1
1.560423486E1,-5.430278778E-1,9.276005030E-1,1.374017715E0,1.744490370E0
1.560919668E1,2.829556465E-1,6.028447151E-1,2.003111839E-1,6.954208933E-1
1.561416157E1,8.233594894E-2,8.121677637E-1,-1.980039120E0,2.141716741E0
1.561912689E1,-2.992410660E-1,1.291128397E-1,-8.353977203E-1,8.967188478E-1
1.562409350E1,-1.516747475E-1,2.360712439E-1,2.047231674E0,2.066371794E0
1.562906147E1,-3.444967270E-1,5.162484571E-2,9.149980545E-1,9.790631028E-1
1.563401309E1,-4.208602905E-1,8.718580604E-1,-2.767703295E0,2.932139388E0
1.563896892E1,6.069965363E-1,4.204500020E-1,4.380383492E-1,8.585456275E-1
1.564392949E1,6.567478180E-3,4.029856920E-1,2.977608204E0,3.004761424E0
1.564889392E1,-6.616744995E-1,3.968782127E-1,-9.033079147E-1,1.187977545E0
1.565386272E1,4.628767967E-1,6.403413415E-1,-1.040131092E0,1.306202378E0
1.565882600E1,8.719491959E-2,1.943166554E-2,-1.158919334E-1,1.463266342E-1
1.566379157E1,-2.880177498E-1,7.155743986E-2,1.288081646E0,1.321827908E0
1.566875907E1,1.363744736E-1,8.794393390E-2,9.535245895E-1,9.672338266E-1
1.567372803E1,3.339667320E-1,5.155239105E-1,-9.679384232E-1,1.146387139E0
1.567869293E1,5.016078949E-1,7.158632278E-1,-1.826334000E-1,8.929868980E-1
1.568365907E1,6.497626305E-1,3.414278924E-1,2.032550335E0,2.161024143E0
1.568862793E1,-3.529882431E-2,3.072378635E-1,-6.613130569E-1,7.300521016E-1
1.569359439E1,3.675842285E-1,3.546386957E-1,-1.044268608E0,1.162490299E0
1.569856355E1,-1.614508629E-1,2.278834581E-1,1.186647892E0,1.219069510E0
1.570352189E1,4.071378708E-1,-4.297214746E-2,9.770536423E-2,4.208968870E-1
1.570848152E1,2.478051186E-1,5.562399328E-2,-9.780335426E-1,1.010470690E0
1.571344251E1,4.906282425E-1,-5.928866565E-2,9.099817276E-2,5.025056076E-1
1.571840861E1,-9.910774231E-2,1.373153180E-1,8.834176064E-1,8.995023671E-1
1.572336897E1,5.961003304E-1,-5.430692434E-2,-7.576966286E-1,9.656029344E-1
1.572832991E1,-8.563899994E-2,4.577356577E-1,-8.797111511E-1,9.953630896E-1
1.573329220E1,5.994777679E-1,-2.555242181E-1,2.593789101E-1,7.013869398E-1
1.573825605E1,6.873803139E-1,-1.476299316E-1,5.890760422E-1,9.172223700E-1
1.574322710E1,3.200750351E-1,-8.265177161E-2,-1.409373283E-1,3.593642636E-1
1.574818298E1,-1.968669891E-1,2.356415093E-1,-3.778724670E-1,4.868995108E-1
1.575314324E1,1.112650871E0,-5.418646336E-1,5.741672516E-1,1.364286361E0
1.575810824E1,1.051449776E-1,-5.769615620E-2,5.413432121E-1,5.544698243E-1
1.576306970E1,-1.299853325E-1,-2.680681944E-1,-1.140665531E0,1.178929429E0
1.576803418E1,5.710229874E-1,5.338385701E-2,8.348035812E-2,5.795567776E-1
1.577300069E1,7.232770920E-1,-1.810802668E-1,2.462296486E-1,7.852062498E-1
1.577796923E1,3.536891937E-2,1.281194091E-1,4.305348396E-1,4.505838341E-1
1.578293934E1,8.335609436E-1,-8.500704765E-1,4.237475395E-1,1.263726885E0
1.578791137E1,-3.552513123E-1,2.063255012E-1,-8.651313782E-1,9.577191701E-1
1.579288366E1,1.844000816E-1,-4.872914553E-1,-6.329674721E-1,8.198195980E-1
1.579785538E1,6.301546097E-2,-3.591292202E-1,1.170805454E0,1.226266756E0
1.580281824E1,-4.169368744E-1,8.899665624E-2,9.183454514E-2,4.361081812E-1
1.580778163E1,5.817618370E-1,-5.394127965E-1,-2.150869370E-1,8.219947630E-1
1.581274543E1,3.330931664E-1,-2.628308535E-1,-2.655124664E-2,4.251306666E-1
1.581771595E1,-2.046651840E-1,-4.318625331E-1,-1.580304146E0,1.650985850E0
1.582267991E1,-5.669946671E-1,1.577489078E-1,5.019531250E-1,7.735144537E-1
1.582764309E1,6.389546394E-1,-6.601125002E-1,3.392581940E-1,9.793404241E-1
1.583260673E1,-5.031743050E-1,-8.021187037E-2,-8.429274559E-1,9.849594008E-1
1.583757225E1,4.978165627E-1,-4.051153660E-1,-8.709197044E-1,1.081869179E0
1.584253855E1,-7.027597427E-1,-1.771903634E-1,1.099109650E-1,7.330403134E-1
1.584750684E1,1.943449974E-1,-7.102268338E-1,-3.844265938E-1,8.306479034E-1
1.585245022E1,2.713456154E-1,-3.954998851E-1,-3.539562225E-2,4.809380960E-1
1.585739866E1,1.520776749E-2,-7.462797761E-1,2.228174210E-1,7.789816323E-1
1.586235121E1,-1.740393639E-1,-4.480417073E-1,3.447928429E-1,5.915345942E-1
1.586730996E1,3.359742165E-1,-2.675819695E-1,-9.846735001E-2,4.406524748E-1
1.587227262E1,5.001344681E-1,-2.617607713E-1,1.677651405E-1,5.888958566E-1
1.587724241E1,1.340198517E-2,-6.675831079E-1,-1.140664101E0,1.321726677E0
1.588221637E1,4.657793045E-2,-6.593583822E-1,-2.323842049E-1,7.006606871E-1
1.588719397E1,-1.142096519E-1,-3.276290596E-1,1.127305984E0,1.179492869E0
1.589217298E1,-2.969594002E-1,-7.109072804E-2,-1.184079647E0,1.222817806E0
1.589715814E1,8.219895363E-1,-4.724199474E-1,-2.964019775E-1,9.933285140E-1
1.590211579E1,-4.044208527E-1,-4.714459777E-1,5.250601768E-1,8.133300224E-1
1.590707439E1,-4.905109406E-1,-6.596889496E-1,-1.147434235E0,1.411522517E0
1.591203454E1,1.316471100E-1,-6.340570450E-1,-4.540281296E-1,7.908861108E-1
1.591699652E1,-3.709516525E-1,-5.491688848E-1,-7.764344215E-1,1.020804586E0
1.592195991E1,-1.040606499E-1,-4.450788200E-1,6.399393082E-1,7.864134364E-1
1.592692704E1,-7.233572006E-2,-6.400673985E-1,7.369174957E-1,9.787574401E-1
1.593189704E1,-1.021914482E-1,-6.127824187E-1,-1.202955246E0,1.353900553E0
1.593686876E1,-3.768253326E-1,-2.146017402E-1,-5.965642929E-1,7.375230124E-1
1.594184157E1,9.079885483E-2,-8.624591231E-1,1.425151348E0,1.668273520E0
1.594681460E1,-1.440210342E-1,-5.599771738E-1,-2.119302750E-2,5.785893517E-1
1.595176204E1,2.559366226E-1,-8.510352373E-1,-1.315756321E0,1.587759184E0
1.595671439E1,-9.684052467E-1,-3.451466560E-1,6.012477875E-1,1.190980201E0
1.596166939E1,-3.198184967E-1,-6.077980399E-1,3.096952438E-1,7.534012691E-1
1.596662861E1,7.424149513E-1,-7.409021258E-1,-3.338003159E-1,1.100699128E0
1.597159001E1,6.555213928E-1,-7.110742927E-1,-3.527030945E-1,1.029434028E0
1.597655189E1,-7.476725578E-1,-6.936335564E-1,-1.128287315E-1,1.026095554E0
1.598151751E1,6.335048676E-1,-8.716962337E-1,1.547935963E0,1.886077540E0
1.598648809E1,8.324456215E-1,-8.585466146E-1,-1.704483032E-1,1.207940655E0
1.599146277E1,2.969131470E-1,-6.180325150E-1,-1.540298939E0,1.686013768E0
1.599642835E1,4.448828697E-1,-5.473577976E-1,1.497448921E0,1.655256656E0
1.600139777E1,1.297454834E-1,-1.351070404E-1,6.499147415E-1,6.763704415E-1
1.600636829E1,1.004940987E0,-1.179282665E-1,-1.283706665E0,1.634538548E0
1.601133918E1,1.014328480E0,-4.046266675E-1,-6.516647339E-1,1.271712204E0
1.601631058E1,-7.061324120E-1,-4.445622861E-1,-2.595839500E-1,8.738663723E-1
1.602127881E1,-6.530113220E-1,-7.954394221E-1,-4.350328445E-2,1.030068054E0
1.602623704E1,1.175446510E-1,-8.728775978E-1,-5.164608955E-1,1.021011216E0
1.603119684E1,-6.193594933E-1,-9.839130640E-1,-1.572132111E-3,1.162623572E0
1.603615902E1,1.389818192E-1,-9.872277379E-1,7.113504410E-2,9.994972471E-1
1.604112210E1,8.755416870E-1,-1.253523469E0,5.207157135E-2,1.529903847E0
1.604608517E1,1.701025963E-1,-3.091437817E-1,-2.699322701E-1,4.442614111E-1
1.605104824E1,1.969285011E-1,-1.746809334E-1,-2.512474060E-1,3.638949327E-1
1.605601465E1,9.090719223E-1,-5.806648135E-1,1.168434620E0,1.590227294E0
1.606098397E1,4.830203056E-1,-3.548116088E-1,-4.679002762E-1,7.603489737E-1
1.606595486E1,2.986030579E-1,-6.557092071E-1,-8.433837891E-1,1.109240536E0
1.607092595E1,7.647180557E-1,-6.663803458E-1,8.707399368E-1,1.336803840E0
1.607589699E1,-3.139352798E-2,-9.285950661E-1,1.528401375E-1,9.416126900E-1
1.608085965E1,1.839928627E-1,-5.228464603E-1,1.071658134E-1,5.645407923E-1
1.608581496E1,-1.918687820E-1,-8.160925508E-1,1.755466461E0,1.945374817E0
1.609077215E1,-3.947014809E-1,-5.638690591E-1,3.777790070E-2,6.893219455E-1
1.609573022E1,7.894315720E-1,-4.144959152E-1,-2.869453430E-1,9.366678709E-1
1.610068970E1,2.905173302E-1,-5.549291968E-1,-2.599496841E-1,6.781744399E-1
1.610564918E1,-7.765569687E-1,-2.072666138E-1,-7.816648483E-2,8.075333889E-1
1.611060866E1,-3.792819977E-1,-2.162082940E-1,1.836442947E-1,4.736307498E-1
1.611557157E1,-8.291959763E-2,-3.450803459E-1,-5.143342018E-1,6.248966122E-1
1.612053772E1,-6.409401894E-1,-1.985543817E-1,-1.350318909E0,1.507842606E0
1.612550782E1,-9.389591217E-2,-9.231176972E-1,-9.403481483E-1,1.321066753E0
1.613048147E1,-6.228437424E-1,-3.309403658E-1,-7.034254074E-2,7.088045754E-1
1.613545730E1,-4.808158875E-1,-1.064705372E0,-9.149041176E-1,1.483856796E0
1.614042241E1,-2.629642487E-1,-4.335343838E-1,9.170022011E-1,1.047852707E0
1.614539053E1,3.040647507E-2,-9.970052242E-1,-5.709133148E-1,1.149298040E0
1.615035064E1,-7.352380753E-1,-4.353957176E-1,-5.414767265E-1,1.011603432E0
1.615531428E1,3.964428902E-1,-5.391872525E-1,-4.219102859E-2,6.705743369E-1
1.616027835E1,-1.973652840E-1,-4.040187895E-1,9.899330139E-2,4.604171058E-1
1.616524298E1,9.325456619E-2,-6.323353052E-1,4.072046280E-2,6.404705367E-1
1.617019475E1,1.695466042E-1,-3.537740707E-1,-5.453228951E-1,6.717731790E-1
1.617515032E1,-2.760610580E-1,-7.735503316E-1,-2.858176231E-1,8.696444888E-1
1.618010965E1,-5.800256729E-1,-2.456211299E-1,-2.012114525E-1,6.612454683E-1
1.618507282E1,1.664113998E-1,-7.946629524E-1,-2.070379257E-2,8.121641515E-1
1.619003954E1,-2.489624023E-1,-2.018271387E-1,-8.710060120E-1,9.280991028E-1
1.619501256E1,-1.195667267E0,-2.171639502E-1,-1.631174088E0,2.034086846E0
1.619998715E1,-9.311199188E-3,-2.970578969E-1,7.962055206E-1,8.498666505E-1
1.620496314E1,-2.713470459E-1,-1.130462766E0,2.128434181E-1,1.181895767E0
1.620989892E1,-2.202653885E-2,-1.137463093E0,-5.388388634E-1,1.258830718E0
1.621484168E1,4.051022530E-1,-1.428631783E0,1.234383583E-1,1.490078399E0
1.621979032E1,-5.065336227E-1,-7.800317407E-1,-1.008805752E0,1.372120575E0
1.622474772E1,1.817407608E-1,-6.081020236E-1,9.268794060E-1,1.123353555E0
1.622971402E1,8.519463539E-1,-1.015192270E0,6.980938911E-1,1.497919563E0
1.623468663E1,-6.903414726E-1,-2.617067099E-1,-1.654075146E0,1.811360356E0
1.623966439E1,5.102629662E-1,-1.037614346E0,3.779988289E-1,1.216509326E0
1.624464595E1,2.139768600E-1,-5.569928288E-1,4.029693604E-1,7.200079259E-1
1.624962949E1,1.477432251E-2,-6.198838353E-1,-1.106789589E0,1.268643939E0
1.625461220E1,2.847476006E-1,-1.179949164E0,1.295208931E-1,1.220711632E0
1.625957986E1,2.030720711E-1,-1.036419153E0,7.191801071E-2,1.058572212E0
1.626454225E1,-9.456181526E-1,-3.999252915E-1,1.029872894E-1,1.031862545E0
1.626950881E1,2.894515991E-1,-1.046304703E0,-7.649021149E-1,1.328010167E0
1.627447392E1,2.455053329E-1,-1.021931887E0,5.426888466E-1,1.182847764E0
1.627944017E1,-4.465146065E-1,-1.277624965E0,8.437900543E-1,1.594892630E0
1.628440246E1,-1.239171028E-1,-7.217038274E-1,-1.118043423E0,1.336500265E0
1.628936538E1,1.261932850E0,-1.063373685E0,-1.423358917E0,2.179263343E0
1.629431303E1,3.104281425E-1,-8.168103695E-1,1.980180740E-1,8.959665000E-1
1.629926595E1,4.741473198E-1,-2.099020720E0,1.519265175E0,2.634173558E0
1.630422475E1,4.238214493E-1,-1.879459620E0,2.418737411E-1,1.941776503E0
1.630918918E1,-1.133241653E-1,-1.497035861E0,-2.023316383E0,2.519477708E0
1.631415590E1,1.022587776E0,-8.576458693E-1,7.791471481E-2,1.336904222E0
1.631912782E1,1.358960629E0,-4.867320061E-1,9.268231392E-1,1.715425069E0
1.632410157E1,7.651805878E-3,-6.999606490E-1,5.670857430E-1,9.008827339E-1
1.632908272E1,5.795960426E-1,-1.835873127E-1,4.851293564E-1,7.778086953E-1
1.633404913E1,3.185977936E-1,-5.312566161E-1,-1.401046753E0,1.531884509E0
1.633901605E1,-9.652915001E-1,-6.320693493E-1,-9.554295540E-1,1.498047054E0
1.634396058E1,-7.331981659E-1,-6.975442171E-1,-8.237214088E-1,1.304861849E0
1.634891074E1,-8.520827293E-1,-1.429959893E0,9.144926071E-2,1.667091252E0
1.635386569E1,-1.439921856E0,-1.025255322E0,-4.104280472E-1,1.814655507E0
1.635882777E1,1.118555069E-1,-1.102014184E0,-9.023628235E-1,1.428707661E0
1.636379465E1,-1.227517128E-1,-1.073114276E0,4.385781288E-1,1.165758554E0
1.636876595E1,-4.386181831E-1,-9.846111536E-1,-1.629161835E-2,1.078012269E0
1.637374017E1,-6.103329659E-1,-6.158177853E-1,2.899956703E-1,9.142403200E-1
1.637871725E1,1.986327171E-1,-9.007719755E-1,-4.251918793E-1,1.015693479E0
1.638369460E1,-1.116313934E-1,-1.027211070E0,-1.011907578E0,1.446229960E0
1.638866616E1,8.039302826E-1,-1.409285188E0,5.930933952E-1,1.727468788E0
1.639360558E1,3.614535332E-1,-1.331812501E0,6.150450706E-1,1.510845337E0
1.639855142E1,3.595042229E-1,-1.161107659E0,7.022047043E-2,1.217515995E0
1.640350319E1,1.122637749E0,-9.472883940E-1,1.510901451E-1,1.476651295E0
1.640846376E1,-5.702495575E-1,-6.769770384E-1,-3.254356384E-1,9.430751948E-1
1.641343184E1,8.332824707E-2,-2.865608633E-1,6.562404633E-1,7.209107231E-1
1.641840621E1,9.116187096E-1,-1.107434392E0,-6.634607315E-1,1.580392276E0
1.642338387E1,-8.441400528E-1,2.738287747E-1,6.310224533E-2,8.896833819E-1
1.642836444E1,4.459462166E-1,-1.164539576E0,5.349607468E-1,1.356909522E0
1.643334517E1,-2.614750862E-1,-5.988003612E-1,-2.237360001E0,2.330817639E0
1.643829517E1,-2.853078842E-1,-9.066172242E-1,-1.492832184E0,1.769718427E0
1.644324699E1,-1.301722050E0,-4.883370996E-1,2.320718765E-2,1.390500626E0
1.644820225E1,2.846708298E-1,-1.179702282E0,4.934992790E-1,1.310067362E0
1.645316329E1,-5.114150047E-1,-8.392045498E-1,-6.347584724E-1,1.169926451E0
1.645812897E1,-2.173042297E-1,-9.463315010E-1,-2.989630938E0,3.143351330E0
1.646306871E1,-1.900372505E-1,-1.338885069E0,-8.623418808E-1,1.603858131E0
1.646801355E1,-3.859620094E-1,-9.953878522E-1,6.433300972E-1,1.246449864E0
1.647296876E1,3.987274170E-1,-1.844528437E0,1.002012253E0,2.136655625E0
1.647793548E1,-2.224445343E-2,-7.101718187E-1,-9.519166946E-1,1.187848568E0
1.648291220E1,-3.095259666E-1,-9.051308632E-1,-1.044039249E0,1.416010649E0
1.648789605E1,-2.080783844E-1,-3.394616246E-1,1.033303738E0,1.107360566E0
1.649288434E1,3.731226921E-1,-7.190308571E-1,-4.388780594E-1,9.213250609E-1
1.649787397E1,-1.100251675E0,-1.386973858E-1,2.880473137E-1,1.145758250E0
1.650283215E1,-2.021946907E-1,-5.328749418E-1,-1.136889458E-1,5.811743051E-1
1.650779345E1,-3.936958313E-2,-5.959031582E-1,1.737022400E-1,6.219509677E-1
1.651275782E1,-3.962993622E-1,-6.690131426E-1,-6.944289207E-1,1.042527360E0
1.651772314E1,1.049137115E0,-1.169810295E0,1.654925346E-1,1.580041959E0
1.652269006E1,7.856388092E-1,-1.347382069E0,-5.411148071E-3,1.559710248E0
1.652765845E1,-1.193842888E0,-1.135188818E0,-1.122789383E0,1.993632487E0
1.653262907E1,-4.261617661E-1,-7.533812523E-1,1.079440117E-1,8.722666288E-1
1.653760012E1,-2.657709122E-1,-1.156910658E0,-7.458267212E-1,1.401903686E0
1.654257423E1,-8.468327522E-1,-1.167738795E0,1.434672832E0,2.034459570E0
1.654752345E1,8.114099503E-2,-1.446271181E0,5.231022835E-1,1.540103954E0
1.655247496E1,8.424329758E-2,-4.445880055E-1,-1.554877281E0,1.619382224E0
1.655743324E1,1.131753922E-1,-9.296982884E-1,3.463363647E-1,9.985471719E-1
1.656239564E1,4.320430756E-1,-4.215441048E-1,1.677870750E0,1.783146350E0
1.656736012E1,1.089345455E0,-1.098085761E0,7.837314606E-1,1.733984101E0
1.657232673E1,1.568293571E-1,-6.470100880E-1,-1.276392937E0,1.439582033E0
1.657730022E1,5.759549141E-1,-1.289786816E0,-5.553660393E-1,1.517796274E0
1.658226652E1,5.383529663E-1,-1.355452895E0,2.724126816E0,3.089974656E0
1.658723475E1,6.752099991E-1,-1.592891574E0,3.559350967E-2,1.730456300E0
1.659220579E1,1.791653633E-1,-1.270569801E0,-1.474857330E-2,1.283224598E0
1.659717439E1,6.553025246E-1,-1.106184959E0,8.585076332E-1,1.545995446E0
1.660214314E1,-1.584066868E0,-5.288963914E-1,-5.407009125E-1,1.755379364E0
1.660708126E1,2.805671692E-1,-5.975869298E-1,1.485228539E0,1.625340545E0
1.661202527E1,5.870332718E-1,-1.147104144E0,-1.069787979E0,1.674784255E0
1.661698043E1,-1.038824081E0,-6.583032012E-1,-1.407772541E0,1.869315946E0
1.662193751E1,8.776798248E-1,-7.443941832E-1,1.068832874E0,1.570620351E0
1.662689834E1,6.590785980E-1,-7.460408211E-1,-1.274722576E0,1.617367970E0
1.663186418E1,2.996330261E-1,-1.665680170E0,-1.979174137E0,2.604112256E0
1.663683689E1,2.755308151E-2,-1.047436476E0,2.279834747E-1,1.072314696E0
1.664181611E1,7.139329910E-1,-2.093684435E0,2.112159729E-1,2.222122187E0
1.664679975E1,-3.141574860E-1,-1.368159533E0,1.898579597E0,2.361177655E0
1.665178553E1,1.180400372E0,-1.499961615E0,1.414469719E0,2.375700837E0
1.665676991E1,1.728063107E0,-1.430271506E0,-2.198095322E-1,2.253928773E0
1.666173413E1,3.735141754E-1,-1.093329072E0,2.907781601E-1,1.191399697E0
1.666669845E1,1.362218857E-1,-6.270828247E-1,3.099453926E0,3.165186236E0
1.667166288E1,6.875791550E-1,-7.978773713E-1,4.417605400E-1,1.142158382E0
